file_name,520 or 570?,Absence Of Migrating Cells Coming From Colony Out Of FOV At Time Of Migration,Acquisition Time by Timepoint,Age Of Cells At Imaging,Argolight pattern,Argolight Slide ID,Automated EMT prep or Manual EMT prep,Balling - Complete Colony Lifted,Bank Number,Beat Date,Binning,Cache Eviction Date,Camera Alignment Metric - Rotation,Camera Alignment Metric - Scale,Camera Alignment Metric - Shift X,Camera Alignment Metric - Shift Y,Camera exposure time (ms),Camera Speed,Cas9,Cas9 Batch,Celigo Scan Date,Celigo Scan Time,Cell Batch,Cell Line,Cell Line R And D,Channel 1,Channel 1 emission filter,Channel 1 exposure time (ms),Channel 2,Channel 2 emission filter,Channel 2 exposure time (ms),Channel 3,Channel 3 emission filter,Channel 3 exposure time (ms),Channel 4,Channel Type,channel-hcr405,channel-hcr488,channel-hcr561,channel-hcr638,Channels To Shift,"Chiron added manually or automatically ",Clone,Clone Copy#,CofA Image Type,Cold Store Candidate,Collection Date,Colony Size,Column,Confluency,Content Generation Algorithm,Cr Rna,Cr Rna Batch,Craters?,Crispr Number,dataset_id,Date,Day of Image,Days Since Differentiation,Demo Instrument,Deskew method,Diff Scientist,Diff State,Dimension,Dimensions Present,Donor Plasmid,Donor Plasmid Batch,Draft or Final Workup,EMT Condition,Endothelial Passage,Excessive cell death during EMT,Experiment Type,Fastq File,file_id,File ID Of Raw Or Aligned Linked Data,file_path,File Path (Local VAST),File Type,fishExperimentDate,fishType,fixDate,fixedCellAge,Flow regime descriptor,Fluorescent Protein,Fov,Fresh Or Frozen,Fused or not,Gene,Glass Morphology Score,Glass Or Plastic Plate,ibidi uChannel size,Image Processing,Image Size C,Image Size T,Image Size X,Image Size Y,Image Size Z,Imaged By,Imaging,Imaging Date,Imaging Session,Imaging Session Datetime,Imaging Time,Immersion Media,Included In Release,Input File,Instrument,Internal or External Handoff?,Is Aligned,Is Continuous,Is Dual Camera,Is Optical Control,Is Solution Applied,Is Split Scene,Kind,Lattice lightsheet beam type,Lifting?,"Lightsheet size ",Live Or Fixed,Microscope,Microscope modality,Microscopy Objective,mlflow run id,Month_Year of Release,Morphology Score,Multiposition,MXS Processing Failed,MXS Version Used,Notes,Number of phase in Lattice SIM,Number of Scenes,Objective,Objective lens media (microscope demo),Objective Mag,Objective NA,OneNote Link,Optical Control ID,Original Diff Or Replate,Parental Cell Line,Passage,Pipeline 8,Pipeline Collection,Pixel Size X,Pixel Size Y,Pixel Size Z,Plate Barcode,Plate Batch,Plate Geometry,Plate Layout,Plate Seeded On,Plate Status,Plate Type,population,Position Index,Presence of migration,Processing Applied,Processing Date,Produced By,Program,Protein,Protocol,Protocol Applied,Qc,QC 638nm Crop Bottom False Clip,QC 638nm Crop Top False Clip,QC Brightfield Z Stack Out of Order,QC Pass Intensity,Qualitative Confluency,Quality Control Status,Reference Channel,Release Component,Replate Duration,replateDate,Replicate,Round #,Row,Run,"Sample 1 (proteins, labels)",Sample 1 positions,Sample 1 settings,"Sample 2 (proteins, labels)",Sample 2 positions,Sample 2 settings,Sample Name,Scene Index,Seq_library_notes,Seq_library_type,Seq_sample_id,Seq_submission_date,Seq_submission_id,Sequencing_facility,Setting 1 exposure time (ms),Setting 1 illumination OD,Setting 1 illumination power %,Setting 1 light source,Setting 2 exposure time (ms),Setting 2 illumination OD,Setting 2 illumination power %,Setting 2 light source,"Setting 3 exposure time (ms) ",Setting 3 illumination OD,Setting 3 illumination power %,Setting 3 light source,Setting 4 exposure time (ms),Setting 4 illumination OD,Setting 4 illumination power %,Setting 4 light source,Shear Stress 1 end time,Shear Stress 1 measured (dyn/cm2),Shear Stress 1 start time,Shear Stress 1 target (dyn/cm2),Shear Stress 2 end time,Shear Stress 2 measured (dyn/cm2),Shear Stress 2 start time,Shear Stress 2 target (dyn/cm2),Shift Channel,Should Be in Local Cache,Single Colony Or Lumenoid At Time of Migration,file_size,Solution,Solution Lot,Solution Lot Batch Volume,Solution Lot Catalog,Solution Lot Date,Solution Lot Expiration Date,Solution Lot Host,Solution Lot Id,Solution Lot Stock Concentration,Solution Lot Stock Dilution Factor,Solution Lot Vendor,Solution Volume,Solution Working Concentration,Sorted for,Stage,Stage of blot,Structure,Tag Location,Template,thumbnail,Time interval,Time interval (min),Time points,Time Since CHIR,Timelapse,Timelapse Interval,Timepoints surrounding shear stress change,To Be Deleted,Total Cell Count,Total Time Duration,Tube formation assay?,Type,Undiff Morphology,Undiff Source Density,uploaded,Uploaded by,Vendor and instruments,Virus,Volume Stacking?,Well Group,Well Label,Workflow,x-scan step size (um),ZSTD compressed?
3500007213_20250321_20X_timelapse-01(P54-F7).xml,,,,,,,,,,,,,,,,,,,spCas9,2017_Batch2,,,,AICS-61,,,,,,,,,,,,,,,,,,,36,,,false,,,,,,HIST1H2BJ_crRNA-1,HIST1H2BJ_crRNA-1-B1,,,,,,,,,,DiffOnGlass,,,HIST1H2BJ-mEGFP,HIST1H2BJ-mEGFP,,3D MG EMT 1:60 MG Type 4 Collagenase 1 ug/ml,,,EMT Perturbation,,21de160422a345a8b2ce4f063cdfbabc,,https://s3.us-west-2.amazonaws.com/production.files.allencell.org/abc/dfb/63c/4f0/2ce/a8b/345/22a/604/de1/21/3500007213_20250321_20X_timelapse-01(P54-F7).xml,,,,,,,,mEGFP,,,,HIST1H2BJ,,,,,,,,,,,,,,,,,,d96af15d8d584a30a391688f17dcdea9,ZSD-1,,false,,true,,,true,XML file,,,,,,,,,,,,,,,,,20x/0.80,,,,,,,,30.0,,,,,,3500007213,60_20250317_HP3Seed,96 Well Plate - CellVis,,Mon Mar 17 07:00:00 GMT 2025,Disposed,RnD - Imaging,,54.0,,,,,EMT,histone H2B type 1-J,Single Gene HDR Edit,,false,,,,,,,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,7949850,Anti Collagen IV 660|Collagenase type 4|Diluted Matrigel in mTeSR|3D MG EMT 1:60 MG Type 4 Collagenase 1 ug/ml|Diluted Matrigel|Diluted Matrigel Lot 3115927 + DMEM/F12|CHIR99021|B27-/RPMI,151|2445009|3115927,,50-9871-82|LS004186,,,,2936: 4610|1105: 5885|3152: 4823|296: 5816|2455: 3194|1667: 3704|2235: 3703|4: 3705,60 1:X|2 mg/mL|25 mM|600 1:X,1 : 5000|1 : 60|1 : 52,Worthington|ThermoFisher|Cayman Chemical,,1 ug/mL,,"Clones, final bank",,heterochromatin,C-terminus,,,,,,,true,1800000,,,,,,other,,,Thu Aug 14 00:19:17 GMT 2025,seanm,,,,Custom Data,F7,,,
3500007213_20250321_20X_timelapse-01(P54-F7).ome.zarr,,,,,,,,,,,,,,,,,,,spCas9,2017_Batch2,,,,AICS-61,,,,,,,,,,,,,,,,,,,36,,,false,,,,,,HIST1H2BJ_crRNA-1,HIST1H2BJ_crRNA-1-B1,,,,,,,,,,DiffOnGlass,,,HIST1H2BJ-mEGFP,HIST1H2BJ-mEGFP,,3D MG EMT 1:60 MG Type 4 Collagenase 1 ug/ml,,,EMT Perturbation,,126b3108c5404f70b5d9fc59793161ed,,https://s3.us-west-2.amazonaws.com/production.files.allencell.org/1ed/316/979/fc5/5d9/70b/04f/c54/108/6b3/12/3500007213_20250321_20X_timelapse-01(P54-F7).ome.zarr,,,,,,,,mEGFP,,,,HIST1H2BJ,,,,,,,,,,,,,,,,,,d96af15d8d584a30a391688f17dcdea9,ZSD-1,,false,,true,,,true,OME ZARR image,,,,,,,,,,,,,,,,,20x/0.80,,,,,,,,30.0,,,,,,3500007213,60_20250317_HP3Seed,96 Well Plate - CellVis,,Mon Mar 17 07:00:00 GMT 2025,Disposed,RnD - Imaging,,54.0,,,,,EMT,histone H2B type 1-J,Single Gene HDR Edit,,false,,,,,,,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,44814565074,Anti Collagen IV 660|Collagenase type 4|Diluted Matrigel in mTeSR|3D MG EMT 1:60 MG Type 4 Collagenase 1 ug/ml|Diluted Matrigel|Diluted Matrigel Lot 3115927 + DMEM/F12|CHIR99021|B27-/RPMI,151|2445009|3115927,,50-9871-82|LS004186,,,,2936: 4610|1105: 5885|3152: 4823|296: 5816|2455: 3194|1667: 3704|2235: 3703|4: 3705,60 1:X|2 mg/mL|25 mM|600 1:X,1 : 5000|1 : 60|1 : 52,Worthington|ThermoFisher|Cayman Chemical,,1 ug/mL,,"Clones, final bank",,heterochromatin,C-terminus,,,,,,,true,1800000,,,,,,other,,,Thu Aug 14 00:18:08 GMT 2025,seanm,,,,Custom Data,F7,,,
3500007213_20250321_20X_timelapse-01(P53-F7).xml,,,,,,,,,,,,,,,,,,,spCas9,2017_Batch2,,,,AICS-61,,,,,,,,,,,,,,,,,,,36,,,false,,,,,,HIST1H2BJ_crRNA-1,HIST1H2BJ_crRNA-1-B1,,,,,,,,,,DiffOnGlass,,,HIST1H2BJ-mEGFP,HIST1H2BJ-mEGFP,,3D MG EMT 1:60 MG Type 4 Collagenase 1 ug/ml,,,EMT Perturbation,,5b83312df42d439aaaebb78c9afc222c,,https://s3.us-west-2.amazonaws.com/production.files.allencell.org/22c/fc2/c9a/b78/aeb/9aa/d43/f42/12d/833/5b/3500007213_20250321_20X_timelapse-01(P53-F7).xml,,,,,,,,mEGFP,,,,HIST1H2BJ,,,,,,,,,,,,,,,,,,d96af15d8d584a30a391688f17dcdea9,ZSD-1,,false,,true,,,true,XML file,,,,,,,,,,,,,,,,,20x/0.80,,,,,,,,30.0,,,,,,3500007213,60_20250317_HP3Seed,96 Well Plate - CellVis,,Mon Mar 17 07:00:00 GMT 2025,Disposed,RnD - Imaging,,53.0,,,,,EMT,histone H2B type 1-J,Single Gene HDR Edit,,false,,,,,,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,7949850,Anti Collagen IV 660|Collagenase type 4|Diluted Matrigel in mTeSR|3D MG EMT 1:60 MG Type 4 Collagenase 1 ug/ml|Diluted Matrigel|Diluted Matrigel Lot 3115927 + DMEM/F12|CHIR99021|B27-/RPMI,151|2445009|3115927,,50-9871-82|LS004186,,,,2936: 4610|1105: 5885|3152: 4823|296: 5816|2455: 3194|1667: 3704|2235: 3703|4: 3705,60 1:X|2 mg/mL|25 mM|600 1:X,1 : 5000|1 : 60|1 : 52,Worthington|ThermoFisher|Cayman Chemical,,1 ug/mL,,"Clones, final bank",,heterochromatin,C-terminus,,,,,,,true,1800000,,,,,,other,,,Wed Aug 13 22:07:36 GMT 2025,seanm,,,,Custom Data,F7,,,
3500007213_20250321_20X_timelapse-01(P53-F7).ome.zarr,,,,,,,,,,,,,,,,,,,spCas9,2017_Batch2,,,,AICS-61,,,,,,,,,,,,,,,,,,,36,,,false,,,,,,HIST1H2BJ_crRNA-1,HIST1H2BJ_crRNA-1-B1,,,,,,,,,,DiffOnGlass,,,HIST1H2BJ-mEGFP,HIST1H2BJ-mEGFP,,3D MG EMT 1:60 MG Type 4 Collagenase 1 ug/ml,,,EMT Perturbation,,9cfb20875d9a4ae28e35a6a1950c712e,,https://s3.us-west-2.amazonaws.com/production.files.allencell.org/12e/0c7/195/a6a/e35/e28/a4a/5d9/087/fb2/9c/3500007213_20250321_20X_timelapse-01(P53-F7).ome.zarr,,,,,,,,mEGFP,,,,HIST1H2BJ,,,,,,,,,,,,,,,,,,d96af15d8d584a30a391688f17dcdea9,ZSD-1,,false,,true,,,true,OME ZARR image,,,,,,,,,,,,,,,,,20x/0.80,,,,,,,,30.0,,,,,,3500007213,60_20250317_HP3Seed,96 Well Plate - CellVis,,Mon Mar 17 07:00:00 GMT 2025,Disposed,RnD - Imaging,,53.0,,,,,EMT,histone H2B type 1-J,Single Gene HDR Edit,,false,,,,,,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,44947845321,Anti Collagen IV 660|Collagenase type 4|Diluted Matrigel in mTeSR|3D MG EMT 1:60 MG Type 4 Collagenase 1 ug/ml|Diluted Matrigel|Diluted Matrigel Lot 3115927 + DMEM/F12|CHIR99021|B27-/RPMI,151|2445009|3115927,,50-9871-82|LS004186,,,,2936: 4610|1105: 5885|3152: 4823|296: 5816|2455: 3194|1667: 3704|2235: 3703|4: 3705,60 1:X|2 mg/mL|25 mM|600 1:X,1 : 5000|1 : 60|1 : 52,Worthington|ThermoFisher|Cayman Chemical,,1 ug/mL,,"Clones, final bank",,heterochromatin,C-terminus,,,,,,,true,1800000,,,,,,other,,,Wed Aug 13 22:06:21 GMT 2025,seanm,,,,Custom Data,F7,,,
3500007213_20250321_20X_timelapse-01(P52-F6).xml,,,,,,,,,,,,,,,,,,,spCas9,2017_Batch2,,,,AICS-61,,,,,,,,,,,,,,,,,,,36,,,false,,,,,,HIST1H2BJ_crRNA-1,HIST1H2BJ_crRNA-1-B1,,,,,,,,,,DiffOnGlass,,,HIST1H2BJ-mEGFP,HIST1H2BJ-mEGFP,,3D MG EMT 1:60 MG Type 4 Collagenase 3 ug/ml,,,EMT Perturbation,,5bb4e271b024402aa28a96d040e2f8d4,,https://s3.us-west-2.amazonaws.com/production.files.allencell.org/8d4/e2f/040/96d/28a/2aa/440/b02/271/b4e/5b/3500007213_20250321_20X_timelapse-01(P52-F6).xml,,,,,,,,mEGFP,,,,HIST1H2BJ,,,,,,,,,,,,,,,,,,d96af15d8d584a30a391688f17dcdea9,ZSD-1,,false,,true,,,true,XML file,,,,,,,,,,,,,,,,,20x/0.80,,,,,,,,30.0,,,,,,3500007213,60_20250317_HP3Seed,96 Well Plate - CellVis,,Mon Mar 17 07:00:00 GMT 2025,Disposed,RnD - Imaging,,52.0,,,,,EMT,histone H2B type 1-J,Single Gene HDR Edit,,false,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,7949850,Anti Collagen IV 660|Collagenase type 4|Diluted Matrigel in mTeSR|Diluted Matrigel|Diluted Matrigel Lot 3115927 + DMEM/F12|CHIR99021|3D MG EMT 1:60 MG Type 4 Collagenase 3 ug/ml|B27-/RPMI,151|2445009|3115927,,50-9871-82|LS004186,,,,2936: 4610|4: 3705|1105: 5885|296: 5816|2455: 3194|1667: 3704|2235: 3703|3153: 4824,60 1:X|2 mg/mL|25 mM|600 1:X,1 : 5000|1 : 60|1 : 52,Worthington|ThermoFisher|Cayman Chemical,,3 ug/mL,,"Clones, final bank",,heterochromatin,C-terminus,,,,,,,true,1800000,,,,,,other,,,Wed Aug 13 19:55:39 GMT 2025,seanm,,,,Custom Data,F6,,,
3500007213_20250321_20X_timelapse-01(P52-F6).ome.zarr,,,,,,,,,,,,,,,,,,,spCas9,2017_Batch2,,,,AICS-61,,,,,,,,,,,,,,,,,,,36,,,false,,,,,,HIST1H2BJ_crRNA-1,HIST1H2BJ_crRNA-1-B1,,,,,,,,,,DiffOnGlass,,,HIST1H2BJ-mEGFP,HIST1H2BJ-mEGFP,,3D MG EMT 1:60 MG Type 4 Collagenase 3 ug/ml,,,EMT Perturbation,,5919e9aae2d749798d9b01992c9bdebd,,https://s3.us-west-2.amazonaws.com/production.files.allencell.org/ebd/9bd/92c/019/d9b/798/749/e2d/9aa/19e/59/3500007213_20250321_20X_timelapse-01(P52-F6).ome.zarr,,,,,,,,mEGFP,,,,HIST1H2BJ,,,,,,,,,,,,,,,,,,d96af15d8d584a30a391688f17dcdea9,ZSD-1,,false,,true,,,true,OME ZARR image,,,,,,,,,,,,,,,,,20x/0.80,,,,,,,,30.0,,,,,,3500007213,60_20250317_HP3Seed,96 Well Plate - CellVis,,Mon Mar 17 07:00:00 GMT 2025,Disposed,RnD - Imaging,,52.0,,,,,EMT,histone H2B type 1-J,Single Gene HDR Edit,,false,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,45317022834,Anti Collagen IV 660|Collagenase type 4|Diluted Matrigel in mTeSR|Diluted Matrigel|Diluted Matrigel Lot 3115927 + DMEM/F12|CHIR99021|3D MG EMT 1:60 MG Type 4 Collagenase 3 ug/ml|B27-/RPMI,151|2445009|3115927,,50-9871-82|LS004186,,,,2936: 4610|4: 3705|1105: 5885|296: 5816|2455: 3194|1667: 3704|2235: 3703|3153: 4824,60 1:X|2 mg/mL|25 mM|600 1:X,1 : 5000|1 : 60|1 : 52,Worthington|ThermoFisher|Cayman Chemical,,3 ug/mL,,"Clones, final bank",,heterochromatin,C-terminus,,,,,,,true,1800000,,,,,,other,,,Wed Aug 13 19:54:29 GMT 2025,seanm,,,,Custom Data,F6,,,
3500007213_20250321_20X_timelapse-01(P51-F6).xml,,,,,,,,,,,,,,,,,,,spCas9,2017_Batch2,,,,AICS-61,,,,,,,,,,,,,,,,,,,36,,,false,,,,,,HIST1H2BJ_crRNA-1,HIST1H2BJ_crRNA-1-B1,,,,,,,,,,DiffOnGlass,,,HIST1H2BJ-mEGFP,HIST1H2BJ-mEGFP,,3D MG EMT 1:60 MG Type 4 Collagenase 3 ug/ml,,,EMT Perturbation,,e9110071aafd403b8fde9a252f0c3d68,,https://s3.us-west-2.amazonaws.com/production.files.allencell.org/d68/0c3/52f/9a2/fde/3b8/d40/aaf/071/110/e9/3500007213_20250321_20X_timelapse-01(P51-F6).xml,,,,,,,,mEGFP,,,,HIST1H2BJ,,,,,,,,,,,,,,,,,,d96af15d8d584a30a391688f17dcdea9,ZSD-1,,false,,true,,,true,XML file,,,,,,,,,,,,,,,,,20x/0.80,,,,,,,,30.0,,,,,,3500007213,60_20250317_HP3Seed,96 Well Plate - CellVis,,Mon Mar 17 07:00:00 GMT 2025,Disposed,RnD - Imaging,,51.0,,,,,EMT,histone H2B type 1-J,Single Gene HDR Edit,,false,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,7949850,Anti Collagen IV 660|Collagenase type 4|Diluted Matrigel in mTeSR|Diluted Matrigel|Diluted Matrigel Lot 3115927 + DMEM/F12|CHIR99021|3D MG EMT 1:60 MG Type 4 Collagenase 3 ug/ml|B27-/RPMI,151|2445009|3115927,,50-9871-82|LS004186,,,,2936: 4610|4: 3705|1105: 5885|296: 5816|2455: 3194|1667: 3704|2235: 3703|3153: 4824,60 1:X|2 mg/mL|25 mM|600 1:X,1 : 5000|1 : 60|1 : 52,Worthington|ThermoFisher|Cayman Chemical,,3 ug/mL,,"Clones, final bank",,heterochromatin,C-terminus,,,,,,,true,1800000,,,,,,other,,,Wed Aug 13 18:12:32 GMT 2025,seanm,,,,Custom Data,F6,,,
3500007213_20250321_20X_timelapse-01(P51-F6).ome.zarr,,,,,,,,,,,,,,,,,,,spCas9,2017_Batch2,,,,AICS-61,,,,,,,,,,,,,,,,,,,36,,,false,,,,,,HIST1H2BJ_crRNA-1,HIST1H2BJ_crRNA-1-B1,,,,,,,,,,DiffOnGlass,,,HIST1H2BJ-mEGFP,HIST1H2BJ-mEGFP,,3D MG EMT 1:60 MG Type 4 Collagenase 3 ug/ml,,,EMT Perturbation,,eabbc0aaa7534de89aec937a76f675a7,,https://s3.us-west-2.amazonaws.com/production.files.allencell.org/5a7/f67/a76/937/aec/e89/34d/a75/0aa/bbc/ea/3500007213_20250321_20X_timelapse-01(P51-F6).ome.zarr,,,,,,,,mEGFP,,,,HIST1H2BJ,,,,,,,,,,,,,,,,,,d96af15d8d584a30a391688f17dcdea9,ZSD-1,,false,,true,,,true,OME ZARR image,,,,,,,,,,,,,,,,,20x/0.80,,,,,,,,30.0,,,,,,3500007213,60_20250317_HP3Seed,96 Well Plate - CellVis,,Mon Mar 17 07:00:00 GMT 2025,Disposed,RnD - Imaging,,51.0,,,,,EMT,histone H2B type 1-J,Single Gene HDR Edit,,false,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,44732844117,Anti Collagen IV 660|Collagenase type 4|Diluted Matrigel in mTeSR|Diluted Matrigel|Diluted Matrigel Lot 3115927 + DMEM/F12|CHIR99021|3D MG EMT 1:60 MG Type 4 Collagenase 3 ug/ml|B27-/RPMI,151|2445009|3115927,,50-9871-82|LS004186,,,,2936: 4610|4: 3705|1105: 5885|296: 5816|2455: 3194|1667: 3704|2235: 3703|3153: 4824,60 1:X|2 mg/mL|25 mM|600 1:X,1 : 5000|1 : 60|1 : 52,Worthington|ThermoFisher|Cayman Chemical,,3 ug/mL,,"Clones, final bank",,heterochromatin,C-terminus,,,,,,,true,1800000,,,,,,other,,,Wed Aug 13 18:11:13 GMT 2025,seanm,,,,Custom Data,F6,,,
3500007213_20250321_20X_timelapse-01(P50-F6).xml,,,,,,,,,,,,,,,,,,,spCas9,2017_Batch2,,,,AICS-61,,,,,,,,,,,,,,,,,,,36,,,false,,,,,,HIST1H2BJ_crRNA-1,HIST1H2BJ_crRNA-1-B1,,,,,,,,,,DiffOnGlass,,,HIST1H2BJ-mEGFP,HIST1H2BJ-mEGFP,,3D MG EMT 1:60 MG Type 4 Collagenase 3 ug/ml,,,EMT Perturbation,,efaf4cc8915442479e85a36067a204eb,,https://s3.us-west-2.amazonaws.com/production.files.allencell.org/4eb/a20/067/a36/e85/479/442/915/cc8/af4/ef/3500007213_20250321_20X_timelapse-01(P50-F6).xml,,,,,,,,mEGFP,,,,HIST1H2BJ,,,,,,,,,,,,,,,,,,d96af15d8d584a30a391688f17dcdea9,ZSD-1,,false,,true,,,true,XML file,,,,,,,,,,,,,,,,,20x/0.80,,,,,,,,30.0,,,,,,3500007213,60_20250317_HP3Seed,96 Well Plate - CellVis,,Mon Mar 17 07:00:00 GMT 2025,Disposed,RnD - Imaging,,50.0,,,,,EMT,histone H2B type 1-J,Single Gene HDR Edit,,false,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,7949850,Anti Collagen IV 660|Collagenase type 4|Diluted Matrigel in mTeSR|Diluted Matrigel|Diluted Matrigel Lot 3115927 + DMEM/F12|CHIR99021|3D MG EMT 1:60 MG Type 4 Collagenase 3 ug/ml|B27-/RPMI,151|2445009|3115927,,50-9871-82|LS004186,,,,2936: 4610|4: 3705|1105: 5885|296: 5816|2455: 3194|1667: 3704|2235: 3703|3153: 4824,60 1:X|2 mg/mL|25 mM|600 1:X,1 : 5000|1 : 60|1 : 52,Worthington|ThermoFisher|Cayman Chemical,,3 ug/mL,,"Clones, final bank",,heterochromatin,C-terminus,,,,,,,true,1800000,,,,,,other,,,Wed Aug 13 16:25:53 GMT 2025,seanm,,,,Custom Data,F6,,,
3500007213_20250321_20X_timelapse-01(P50-F6).ome.zarr,,,,,,,,,,,,,,,,,,,spCas9,2017_Batch2,,,,AICS-61,,,,,,,,,,,,,,,,,,,36,,,false,,,,,,HIST1H2BJ_crRNA-1,HIST1H2BJ_crRNA-1-B1,,,,,,,,,,DiffOnGlass,,,HIST1H2BJ-mEGFP,HIST1H2BJ-mEGFP,,3D MG EMT 1:60 MG Type 4 Collagenase 3 ug/ml,,,EMT Perturbation,,ff51a36dffed4f04b8356476889843e5,,https://s3.us-west-2.amazonaws.com/production.files.allencell.org/3e5/984/688/647/835/04b/d4f/ffe/36d/51a/ff/3500007213_20250321_20X_timelapse-01(P50-F6).ome.zarr,,,,,,,,mEGFP,,,,HIST1H2BJ,,,,,,,,,,,,,,,,,,d96af15d8d584a30a391688f17dcdea9,ZSD-1,,false,,true,,,true,OME ZARR image,,,,,,,,,,,,,,,,,20x/0.80,,,,,,,,30.0,,,,,,3500007213,60_20250317_HP3Seed,96 Well Plate - CellVis,,Mon Mar 17 07:00:00 GMT 2025,Disposed,RnD - Imaging,,50.0,,,,,EMT,histone H2B type 1-J,Single Gene HDR Edit,,false,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,44901102471,Anti Collagen IV 660|Collagenase type 4|Diluted Matrigel in mTeSR|Diluted Matrigel|Diluted Matrigel Lot 3115927 + DMEM/F12|CHIR99021|3D MG EMT 1:60 MG Type 4 Collagenase 3 ug/ml|B27-/RPMI,151|2445009|3115927,,50-9871-82|LS004186,,,,2936: 4610|4: 3705|1105: 5885|296: 5816|2455: 3194|1667: 3704|2235: 3703|3153: 4824,60 1:X|2 mg/mL|25 mM|600 1:X,1 : 5000|1 : 60|1 : 52,Worthington|ThermoFisher|Cayman Chemical,,3 ug/mL,,"Clones, final bank",,heterochromatin,C-terminus,,,,,,,true,1800000,,,,,,other,,,Wed Aug 13 16:24:50 GMT 2025,seanm,,,,Custom Data,F6,,,
20240328_GE00007383_20X_fixed_sldy,,,,,,,,,,,,Wed Oct 15 00:00:00 GMT 2025,,,,,,,spCas9,2017_Batch2,,,,AICS-126,,,,,,,,,,,,,,,,,,,41,,,false,,,,,,CDH5-crRNA-1,CDH5-crRNA-1-B1,,,,,,,,,BeckyZ,Endothelial,,,AAV-CDH5-mEGFP,AAV-CDH5-mEGFP,,,,,Fixed,,55aa83a701e6420e8188303da7cdf866,,https://s3.us-west-2.amazonaws.com/production.files.allencell.org/866/cdf/da7/303/188/0e8/642/01e/3a7/aa8/55/20240328_GE00007383_20X_fixed_sldy,/allen/programs/allencell/data/proj0/866/cdf/da7/303/188/0e8/642/01e/3a7/aa8/55/20240328_GE00007383_20X_fixed_sldy,,,,,,No flow,mEGFP,,,,CDH5,,,0.6 (glass),,,,,,,,,,,,,,,,3iW1-1,,false,,true,,,,,,,,,,,,,,,,,,"WARNING: ORIGINAL FILE MISSING CHANNELS OR SCENES. OPEN PROGRAMATICALLY

#	Barcode	Descriptor
1	GE00007383	AICS-126 no flow
2	GE00007384	AICS-126 medium flow
3	GE00007385	AICS-12 no flow
4	GE00007386	AICS-12 medium flow



3/1/2024
	Thawed AICS-12 ECs into 6wp
	Vial AI0000:01044982
3/7/2024
	Thawed AICS-126 & AICS-129 ECs into 6wp
	

3/8/2024
	Replated AICS-12 ECs P1 -> P2 to keep them going in 6wp (125k cells/well)
		Handed extra off to Amber for KDR flow positive control
		
3/11/2024
	Coated 4 x 0.6 size uChannels with fibronectin
	Replated AICS-126 and AICS-12 into 2 uChannels each at 50k/uChannel
		AICS-126: P1 -> P2
		AICS-12: P2 -> P3
	Only had enough cell suspension to flush through cells 2x per uChannel
Goal: Want to gain insight as to how mixed and no flow cells might be similar or different due to their similar phenotype but different environmental experiences

Data: 

Slide size: 0.6

100% TUBA1B-GFP and CDH5 on individual slides

SS for slides that received flow: 13.5 dyn/cm2

405 - DAPI
488 - TUBA1B or CDH5
561 - GM130
640 - Phalloidin

GM130
Rabbit 
Cell Signaling #12480
1:3,200 

Actin (Phalloidin)
A22287
1:2000

Primary - 5ml total
GM130 - 2ul

Secondary - 5ml total
DAPI (300uM) - 5ul
Anti-rabbit 561 - 10ul
Phalloidin 647 - 2.5ul

AICS12 SS cells did not appear to respond to flow very much",,,20x/0.80|63x/1.2W,,,,,,,,29.0,,,,,,GE00007383,,uChannel - ibidi,,Mon Mar 11 07:00:00 GMT 2024,Fixed,RnD - Imaging,,,,,,,Endothelial,VE-cadherin,Cowan EC (4.5uM Chiron),Mon Feb 19 00:00:00 GMT 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,true,,14996928125,,,,,,,,,,,,,,,,,endothelial adherens junctions,C-terminus,Endothelial Upload Template,,,,,,false,,,,,,,other,,,Wed Apr 16 02:09:38 GMT 2025,chantelle.leveille,,,,ibidi Flow Experiment,A1,,,
